timestamp,turbidity_NTU,temperature_C,pH,DO_mg_L,TDS_ppm,ammonia_ppm,water_quality,replace_action
2025-10-05 14:00:00,2.43,26.42,7.25,6.8,194.3,0.099,clean,0
2025-10-05 14:10:00,2.45,26.27,6.97,6.07,187.9,0.089,clean,0
2025-10-05 14:20:00,2.97,25.88,7.21,7.74,177.1,0.103,clean,0
2025-10-05 14:30:00,2.46,25.82,7.16,6.63,177.0,0.07,clean,0
2025-10-05 14:40:00,2.29,25.8,7.3,7.14,187.7,0.083,clean,0
2025-10-05 14:50:00,3.11,25.54,7.15,6.42,199.1,0.0,clean,0
2025-10-05 15:00:00,2.75,26.81,7.15,6.77,181.9,0.149,clean,0
2025-10-05 15:10:00,4.5,25.84,7.31,6.92,173.0,0.115,clean,0
2025-10-05 15:20:00,0.35,26.61,7.25,7.11,165.1,0.061,clean,0
2025-10-05 15:30:00,4.09,26.76,7.25,7.03,158.3,0.195,clean,0
2025-10-05 15:40:00,4.25,26.5,7.27,6.94,190.0,0.104,clean,0
2025-10-05 15:50:00,0.93,25.78,6.97,6.34,188.7,0.048,clean,0
2025-10-05 16:00:00,2.66,26.2,7.31,6.21,188.7,0.143,clean,0
2025-10-05 16:10:00,2.63,25.99,7.29,6.67,178.1,0.12,clean,0
2025-10-05 16:20:00,1.59,25.55,7.05,6.97,201.1,0.12,clean,0
2025-10-05 16:30:00,2.22,26.16,7.16,6.39,172.7,0.079,clean,0
2025-10-05 16:40:00,1.89,25.41,7.19,7.03,194.3,0.123,clean,0
2025-10-05 16:50:00,4.75,26.59,7.18,7.23,179.4,0.087,clean,0
2025-10-05 17:00:00,3.94,25.77,7.25,6.04,170.9,0.128,clean,0
2025-10-05 17:10:00,4.27,26.1,7.41,6.08,188.9,0.005,clean,0
2025-10-05 17:20:00,3.72,26.14,7.36,6.43,186.1,0.078,clean,0
2025-10-05 17:30:00,1.87,25.87,7.0,6.65,185.4,0.186,clean,0
2025-10-05 17:40:00,2.48,26.29,7.29,6.24,181.2,0.062,clean,0
2025-10-05 17:50:00,3.49,25.76,7.4,7.18,179.4,0.07,clean,0
2025-10-05 18:00:00,1.78,26.44,7.26,6.71,215.8,0.078,clean,0
2025-10-05 18:10:00,3.71,25.33,7.36,6.52,197.8,0.039,clean,0
2025-10-05 18:20:00,2.76,26.06,7.5,5.78,190.8,0.0,clean,0
2025-10-05 18:30:00,2.63,26.97,7.35,5.84,181.7,0.088,clean,0
2025-10-05 18:40:00,3.71,25.5,7.24,6.64,195.1,0.107,clean,0
2025-10-05 18:50:00,3.44,25.66,7.36,5.43,187.8,0.097,clean,0
2025-10-05 19:00:00,2.64,26.26,7.22,7.01,180.4,0.093,clean,0
2025-10-05 19:10:00,4.16,26.09,7.2,6.42,175.4,0.102,clean,0
2025-10-05 19:20:00,1.92,26.18,7.15,8.12,178.8,0.151,clean,0
2025-10-05 19:30:00,3.62,26.24,7.43,7.65,132.4,0.09,clean,0
2025-10-05 19:40:00,3.59,26.32,7.08,6.41,183.2,0.071,clean,0
2025-10-05 19:50:00,2.69,26.55,7.43,6.45,172.7,0.086,clean,0
2025-10-05 20:00:00,3.33,26.2,7.27,7.0,203.9,0.129,clean,0
2025-10-05 20:10:00,1.75,25.88,6.99,7.35,180.3,0.171,clean,0
2025-10-05 20:20:00,3.92,26.34,7.26,5.68,162.2,0.069,clean,0
2025-10-05 20:30:00,2.82,26.95,6.88,5.61,179.3,0.105,clean,0
2025-10-05 20:40:00,2.48,25.93,7.29,6.19,164.3,0.117,clean,0
2025-10-05 20:50:00,4.05,25.51,7.33,6.79,187.1,0.05,clean,0
2025-10-05 21:00:00,2.3,26.55,7.11,6.75,184.4,0.101,clean,0
2025-10-05 21:10:00,1.59,25.94,7.22,7.03,194.4,0.027,clean,0
2025-10-05 21:20:00,1.44,24.91,7.49,5.9,168.1,0.012,clean,0
2025-10-05 21:30:00,3.61,26.42,7.12,5.34,180.5,0.118,clean,0
2025-10-05 21:40:00,1.72,25.73,7.04,6.93,159.5,0.081,clean,0
2025-10-05 21:50:00,4.75,25.95,7.42,6.09,190.5,0.11,clean,0
2025-10-05 22:00:00,0.92,26.17,7.49,5.49,187.8,0.099,clean,0
2025-10-05 22:10:00,4.7,26.1,7.2,6.57,187.4,0.051,clean,0
2025-10-05 22:20:00,3.21,26.35,7.35,6.9,180.0,0.098,clean,0
2025-10-05 22:30:00,2.9,25.78,7.4,6.44,186.2,0.038,clean,0
2025-10-05 22:40:00,2.46,26.26,7.09,6.27,204.1,0.17,clean,0
2025-10-05 22:50:00,3.4,25.87,7.13,6.42,175.7,0.032,clean,0
2025-10-05 23:00:00,2.96,26.37,7.38,6.31,182.1,0.09,clean,0
2025-10-05 23:10:00,4.1,26.31,7.45,5.83,163.7,0.048,clean,0
2025-10-05 23:20:00,3.11,25.53,7.28,6.14,167.0,0.129,clean,0
2025-10-05 23:30:00,3.15,26.54,7.07,6.76,181.5,0.083,clean,0
2025-10-05 23:40:00,2.64,25.73,7.5,6.66,196.6,0.074,clean,0
2025-10-05 23:50:00,1.27,26.4,7.12,6.58,176.2,0.131,clean,0
2025-10-06 00:00:00,4.04,26.18,7.15,5.94,176.5,0.008,clean,0
2025-10-06 00:10:00,0.61,26.92,7.25,6.29,173.9,0.175,clean,0
2025-10-06 00:20:00,3.51,25.89,7.43,5.23,172.0,0.092,clean,0
2025-10-06 00:30:00,4.66,25.83,7.33,6.34,184.4,0.144,clean,0
2025-10-06 00:40:00,4.39,25.99,7.26,6.91,157.5,0.251,clean,0
2025-10-06 00:50:00,5.68,25.85,7.27,5.4,199.2,0.279,clean,0
2025-10-06 01:00:00,6.84,26.4,7.21,5.78,170.0,0.31,clean,0
2025-10-06 01:10:00,7.18,25.19,7.28,6.18,190.8,0.31,clean,0
2025-10-06 01:20:00,6.55,25.47,6.82,6.58,161.0,0.409,clean,0
2025-10-06 01:30:00,6.76,25.47,7.16,5.67,190.0,0.272,clean,0
2025-10-06 01:40:00,8.33,26.48,7.24,5.48,190.1,0.425,dirty,1
2025-10-06 01:50:00,9.31,26.86,7.03,4.78,185.8,0.437,dirty,1
2025-10-06 02:00:00,8.86,25.95,7.26,5.64,165.1,0.634,dirty,1
2025-10-06 02:10:00,10.17,25.92,7.17,6.43,183.7,0.594,dirty,1
2025-10-06 02:20:00,11.62,26.04,7.46,5.37,162.3,0.643,dirty,1
2025-10-06 02:30:00,14.79,26.58,7.44,5.04,176.2,0.854,dirty,1
2025-10-06 02:40:00,13.42,25.54,7.13,5.03,195.4,0.94,dirty,1
2025-10-06 02:50:00,17.49,26.12,7.18,4.69,192.0,0.976,dirty,1
2025-10-06 03:00:00,16.65,26.49,7.19,4.11,180.2,1.021,dirty,1
2025-10-06 03:10:00,14.38,26.25,7.13,4.75,165.4,1.107,dirty,1
2025-10-06 03:20:00,11.86,26.09,7.23,4.27,189.7,1.13,dirty,1
2025-10-06 03:30:00,17.5,26.5,7.09,3.98,180.3,1.276,dirty,1
2025-10-06 03:40:00,19.23,24.65,7.03,3.31,145.2,1.302,dirty,1
2025-10-06 03:50:00,19.31,26.34,7.29,4.27,191.7,1.58,dirty,1
2025-10-06 04:00:00,20.84,25.67,7.29,3.77,179.6,1.34,dirty,1
2025-10-06 04:10:00,9.44,25.08,7.08,4.57,198.0,0.763,dirty,1
2025-10-06 04:20:00,10.29,26.26,7.33,5.23,163.6,0.939,dirty,1
2025-10-06 04:30:00,10.58,26.69,7.11,4.36,132.3,1.002,dirty,1
2025-10-06 04:40:00,11.07,25.93,7.24,4.1,184.2,0.864,dirty,1
2025-10-06 04:50:00,10.12,26.48,7.32,4.0,184.4,0.95,dirty,1
2025-10-06 05:00:00,10.6,26.81,7.19,3.37,154.6,1.091,dirty,1
2025-10-06 05:10:00,12.2,26.66,7.27,4.37,165.3,0.947,dirty,1
2025-10-06 05:20:00,12.47,26.82,7.12,3.11,221.3,1.207,dirty,1
2025-10-06 05:30:00,13.13,26.37,7.17,3.29,175.4,1.293,dirty,1
2025-10-06 05:40:00,13.21,26.04,7.17,2.75,191.0,1.299,dirty,1
2025-10-06 05:50:00,15.89,25.2,7.09,3.62,170.2,1.336,dirty,1
2025-10-06 06:00:00,14.42,25.88,7.17,3.47,148.6,1.466,dirty,1
2025-10-06 06:10:00,3.18,25.58,6.97,6.34,177.4,0.087,clean,0
2025-10-06 06:20:00,2.14,27.09,7.13,5.98,176.0,0.126,clean,0
2025-10-06 06:30:00,3.7,25.91,7.16,5.91,174.0,0.068,clean,0
2025-10-06 06:40:00,2.42,26.06,7.16,6.73,178.3,0.115,clean,0
2025-10-06 06:50:00,3.12,26.28,7.16,6.22,184.0,0.088,clean,0
2025-10-06 07:00:00,5.56,26.02,7.19,6.66,177.7,0.079,clean,0
2025-10-06 07:10:00,2.9,26.85,7.27,6.06,161.0,0.191,clean,0
2025-10-06 07:20:00,4.15,25.69,7.33,6.59,187.3,0.159,clean,0
2025-10-06 07:30:00,2.3,26.1,7.1,7.15,150.8,0.107,clean,0
2025-10-06 07:40:00,2.97,25.63,7.02,6.79,149.2,0.0,clean,0
2025-10-06 07:50:00,4.77,25.34,7.04,6.29,191.1,0.082,clean,0
2025-10-06 08:00:00,2.37,25.69,7.13,6.63,187.6,0.235,clean,0
2025-10-06 08:10:00,4.81,25.98,7.15,6.38,179.1,0.088,clean,0
2025-10-06 08:20:00,3.71,25.79,7.08,6.5,159.1,0.155,clean,0
2025-10-06 08:30:00,2.44,25.65,7.01,6.34,169.4,0.172,clean,0
2025-10-06 08:40:00,3.63,25.3,7.13,6.42,176.1,0.111,clean,0
2025-10-06 08:50:00,3.97,25.96,7.23,6.61,156.1,0.058,clean,0
2025-10-06 09:00:00,3.62,25.25,7.29,6.0,168.9,0.0,clean,0
2025-10-06 09:10:00,1.43,26.38,7.12,5.99,189.8,0.134,clean,0
2025-10-06 09:20:00,2.27,26.04,7.14,5.81,201.4,0.059,clean,0
2025-10-06 09:30:00,2.75,25.27,7.06,5.7,173.7,0.109,clean,0
2025-10-06 09:40:00,2.93,25.85,7.2,5.89,191.3,0.038,clean,0
2025-10-06 09:50:00,3.62,25.62,7.07,6.58,151.3,0.087,clean,0
2025-10-06 10:00:00,3.18,26.16,7.29,6.05,189.9,0.102,clean,0
2025-10-06 10:10:00,1.66,26.67,6.93,6.76,167.9,0.113,clean,0
2025-10-06 10:20:00,3.38,25.06,7.15,6.52,184.6,0.044,clean,0
2025-10-06 10:30:00,3.61,26.06,7.25,5.52,176.3,0.16,clean,0
2025-10-06 10:40:00,3.56,25.92,7.23,6.83,199.8,0.07,clean,0
2025-10-06 10:50:00,4.08,26.34,7.6,6.91,166.9,0.016,clean,0
2025-10-06 11:00:00,3.83,26.11,7.25,6.0,189.4,0.095,clean,0
2025-10-06 11:10:00,3.46,25.62,7.05,6.71,175.8,0.102,clean,0
2025-10-06 11:20:00,2.93,25.84,7.19,6.07,177.6,0.108,clean,0
2025-10-06 11:30:00,1.34,25.6,6.93,6.55,177.2,0.168,clean,0
2025-10-06 11:40:00,3.43,26.54,7.19,5.87,167.3,0.088,clean,0
2025-10-06 11:50:00,3.21,26.01,7.08,5.6,179.8,0.094,clean,0
2025-10-06 12:00:00,3.27,26.95,7.34,6.31,179.1,0.045,clean,0
2025-10-06 12:10:00,1.72,25.97,7.12,6.44,183.6,0.141,clean,0
2025-10-06 12:20:00,1.92,25.65,7.18,6.3,181.3,0.109,clean,0
2025-10-06 12:30:00,4.05,25.24,7.1,5.91,192.0,0.079,clean,0
2025-10-06 12:40:00,2.96,25.1,7.46,6.3,193.9,0.005,clean,0
2025-10-06 12:50:00,3.68,25.21,7.15,6.63,164.2,0.172,clean,0
2025-10-06 13:00:00,3.03,26.13,7.47,6.48,193.0,0.039,clean,0
2025-10-06 13:10:00,3.03,26.25,7.32,6.59,162.2,0.07,clean,0
2025-10-06 13:20:00,3.94,25.21,7.27,6.16,188.8,0.118,clean,0
2025-10-06 13:30:00,2.48,26.45,7.26,7.09,189.3,0.04,clean,0
2025-10-06 13:40:00,3.1,25.76,7.26,5.91,151.3,0.025,clean,0
2025-10-06 13:50:00,2.54,26.07,6.91,6.74,181.4,0.0,clean,0
2025-10-06 14:00:00,2.57,26.81,7.16,7.09,173.0,0.136,clean,0
2025-10-06 14:10:00,2.69,26.45,7.33,6.74,168.6,0.073,clean,0
2025-10-06 14:20:00,3.22,25.87,7.19,6.4,200.3,0.246,clean,0
2025-10-06 14:30:00,2.52,25.55,6.99,6.24,170.2,0.05,clean,0
2025-10-06 14:40:00,4.26,24.92,7.19,7.02,167.9,0.054,clean,0
2025-10-06 14:50:00,2.11,25.64,7.46,5.79,181.1,0.072,clean,0
2025-10-06 15:00:00,2.81,25.89,7.39,6.01,190.3,0.112,clean,0
2025-10-06 15:10:00,2.56,25.51,7.19,6.3,177.9,0.076,clean,0
2025-10-06 15:20:00,4.45,25.93,7.34,7.12,197.5,0.131,clean,0
2025-10-06 15:30:00,3.2,26.04,7.15,6.69,188.0,0.051,clean,0
2025-10-06 15:40:00,4.03,25.89,6.94,6.02,147.3,0.031,clean,0
2025-10-06 15:50:00,1.51,25.67,7.06,6.34,172.1,0.01,clean,0
2025-10-06 16:00:00,3.27,26.08,7.43,6.19,171.6,0.0,clean,0
2025-10-06 16:10:00,3.89,26.22,7.16,6.15,187.2,0.074,clean,0
2025-10-06 16:20:00,3.08,25.45,7.16,6.99,140.6,0.085,clean,0
2025-10-06 16:30:00,4.07,26.71,7.16,5.81,218.2,0.068,clean,0
2025-10-06 16:40:00,2.48,25.95,7.49,7.3,188.0,0.162,clean,0
2025-10-06 16:50:00,4.41,26.01,7.44,6.91,182.2,0.161,clean,0
2025-10-06 17:00:00,5.3,26.35,7.53,7.05,197.7,0.083,clean,0
2025-10-06 17:10:00,2.64,26.12,7.18,6.27,215.2,0.01,clean,0
2025-10-06 17:20:00,2.55,26.48,7.24,6.43,193.1,0.072,clean,0
2025-10-06 17:30:00,4.45,26.14,6.97,5.78,194.2,0.07,clean,0
2025-10-06 17:40:00,4.58,25.69,7.42,6.24,182.0,0.067,clean,0
2025-10-06 17:50:00,2.48,26.18,7.02,6.75,177.9,0.065,clean,0
2025-10-06 18:00:00,2.58,25.43,7.23,7.15,172.9,0.067,clean,0
2025-10-06 18:10:00,2.72,26.05,7.04,5.95,167.6,0.081,clean,0
2025-10-06 18:20:00,1.66,25.98,7.11,6.32,169.7,0.068,clean,0
2025-10-06 18:30:00,2.08,25.9,7.07,6.42,159.7,0.11,clean,0
2025-10-06 18:40:00,2.0,25.94,7.11,5.8,178.9,0.118,clean,0
2025-10-06 18:50:00,2.23,25.06,7.12,6.8,154.7,0.054,clean,0
2025-10-06 19:00:00,2.97,25.73,7.12,6.14,182.9,0.164,clean,0
2025-10-06 19:10:00,3.23,26.05,7.33,6.4,179.5,0.051,clean,0
2025-10-06 19:20:00,4.55,26.08,7.03,6.27,182.2,0.019,clean,0
2025-10-06 19:30:00,2.0,25.49,7.23,6.11,172.2,0.119,clean,0
2025-10-06 19:40:00,3.98,26.63,7.38,6.5,226.2,0.059,clean,0
2025-10-06 19:50:00,2.79,25.57,7.12,6.39,200.4,0.116,clean,0
2025-10-06 20:00:00,2.95,26.48,7.09,6.31,161.3,0.0,clean,0
2025-10-06 20:10:00,3.67,26.21,7.17,6.14,183.5,0.17,clean,0
2025-10-06 20:20:00,1.88,25.68,7.38,6.66,170.9,0.134,clean,0
2025-10-06 20:30:00,3.38,26.89,7.23,7.33,164.8,0.025,clean,0
2025-10-06 20:40:00,3.17,25.4,7.12,6.57,159.9,0.026,clean,0
2025-10-06 20:50:00,3.49,26.46,7.27,7.0,186.5,0.184,clean,0
2025-10-06 21:00:00,3.29,26.5,7.03,5.8,169.8,0.063,clean,0
2025-10-06 21:10:00,5.46,25.66,7.3,6.58,194.5,0.058,clean,0
2025-10-06 21:20:00,2.36,26.7,7.26,5.95,194.9,0.0,clean,0
2025-10-06 21:30:00,2.47,25.87,7.15,5.76,200.6,0.082,clean,0
2025-10-06 21:40:00,2.38,26.14,7.07,6.13,167.2,0.089,clean,0
2025-10-06 21:50:00,2.44,26.13,7.07,7.1,187.1,0.136,clean,0
2025-10-06 22:00:00,2.36,25.93,7.28,6.98,189.5,0.03,clean,0
2025-10-06 22:10:00,4.19,26.41,7.38,6.62,172.9,0.024,clean,0
2025-10-06 22:20:00,4.42,26.4,7.1,5.73,168.4,0.123,clean,0
2025-10-06 22:30:00,2.43,25.13,7.27,6.4,204.1,0.15,clean,0
2025-10-06 22:40:00,2.17,26.65,6.89,6.65,183.4,0.021,clean,0
2025-10-06 22:50:00,3.47,25.17,7.11,6.59,189.5,0.154,clean,0
2025-10-06 23:00:00,2.45,26.52,7.2,5.58,167.7,0.102,clean,0
2025-10-06 23:10:00,3.63,26.56,7.06,6.05,161.7,0.155,clean,0
2025-10-06 23:20:00,3.2,25.45,7.06,6.47,171.5,0.096,clean,0
2025-10-06 23:30:00,1.48,25.79,7.1,6.77,178.1,0.0,clean,0
2025-10-06 23:40:00,4.55,25.45,7.24,5.4,164.0,0.092,clean,0
2025-10-06 23:50:00,4.8,25.89,7.17,6.42,179.9,0.153,clean,0
2025-10-07 00:00:00,2.39,25.85,6.86,6.57,154.7,0.055,clean,0
2025-10-07 00:10:00,2.61,26.39,6.88,6.92,163.2,0.081,clean,0
2025-10-07 00:20:00,3.29,26.66,7.11,6.85,190.1,0.091,clean,0
2025-10-07 00:30:00,3.33,26.7,7.27,6.79,189.1,0.0,clean,0
2025-10-07 00:40:00,3.66,25.72,6.79,6.1,174.1,0.184,clean,0
2025-10-07 00:50:00,5.01,25.9,7.13,5.55,164.7,0.055,clean,0
2025-10-07 01:00:00,2.82,25.16,7.12,6.3,164.6,0.125,clean,0
2025-10-07 01:10:00,2.2,25.6,7.41,7.0,174.4,0.096,clean,0
2025-10-07 01:20:00,1.62,26.48,7.14,7.2,189.7,0.163,clean,0
2025-10-07 01:30:00,2.27,26.81,7.26,6.86,193.9,0.12,clean,0
2025-10-07 01:40:00,2.97,25.38,7.22,6.71,172.6,0.088,clean,0
2025-10-07 01:50:00,4.79,25.7,6.88,6.69,162.7,0.055,clean,0
2025-10-07 02:00:00,2.48,25.99,7.32,6.22,184.0,0.14,clean,0
2025-10-07 02:10:00,3.22,26.14,7.23,6.43,167.6,0.006,clean,0
2025-10-07 02:20:00,2.98,25.6,7.28,7.33,172.2,0.132,clean,0
2025-10-07 02:30:00,4.19,26.21,7.79,6.03,199.9,0.045,clean,0
2025-10-07 02:40:00,5.53,25.76,6.89,7.31,192.4,0.163,clean,0
2025-10-07 02:50:00,2.47,25.99,7.46,6.34,182.4,0.108,clean,0
2025-10-07 03:00:00,2.51,26.27,7.16,7.16,160.9,0.132,clean,0
2025-10-07 03:10:00,4.04,26.0,7.24,5.8,183.2,0.104,clean,0
2025-10-07 03:20:00,3.68,25.78,7.19,6.79,195.9,0.012,clean,0
2025-10-07 03:30:00,4.85,25.95,7.14,6.13,174.4,0.057,clean,0
2025-10-07 03:40:00,3.58,25.96,7.11,5.79,200.3,0.134,clean,0
2025-10-07 03:50:00,2.64,25.81,7.25,6.61,199.4,0.108,clean,0
2025-10-07 04:00:00,3.59,25.87,6.97,7.0,205.0,0.159,clean,0
2025-10-07 04:10:00,4.11,26.8,7.31,6.08,184.6,0.12,clean,0
2025-10-07 04:20:00,3.82,26.28,7.14,5.75,188.8,0.052,clean,0
2025-10-07 04:30:00,3.51,25.85,7.03,6.45,201.2,0.06,clean,0
2025-10-07 04:40:00,4.07,26.35,7.13,6.46,186.7,0.105,clean,0
2025-10-07 04:50:00,4.17,25.83,7.39,6.77,172.5,0.0,clean,0
2025-10-07 05:00:00,4.38,26.59,7.12,6.97,173.3,0.184,clean,0
2025-10-07 05:10:00,3.65,26.18,7.25,6.47,183.6,0.122,clean,0
2025-10-07 05:20:00,2.83,25.95,7.09,7.43,160.6,0.161,clean,0
2025-10-07 05:30:00,3.15,26.22,7.31,6.61,177.9,0.021,clean,0
2025-10-07 05:40:00,4.21,25.21,7.3,6.33,196.4,0.162,clean,0
2025-10-07 05:50:00,2.18,25.44,7.48,5.69,147.1,0.212,clean,0
2025-10-07 06:00:00,3.37,25.4,7.17,6.37,203.0,0.034,clean,0
2025-10-07 06:10:00,2.61,26.07,7.3,6.33,196.8,0.139,clean,0
2025-10-07 06:20:00,3.03,26.87,7.21,6.98,173.1,0.1,clean,0
2025-10-07 06:30:00,4.28,27.12,7.39,6.73,188.2,0.023,clean,0
2025-10-07 06:40:00,3.19,26.32,7.09,5.91,180.0,0.125,clean,0
2025-10-07 06:50:00,3.05,26.25,7.31,6.59,198.4,0.142,clean,0
2025-10-07 07:00:00,1.64,25.1,7.17,6.84,194.7,0.07,clean,0
2025-10-07 07:10:00,3.75,25.73,7.19,7.26,159.0,0.158,clean,0
2025-10-07 07:20:00,3.65,25.61,7.21,6.94,188.8,0.017,clean,0
2025-10-07 07:30:00,5.16,25.69,7.24,6.88,176.9,0.025,clean,0
2025-10-07 07:40:00,2.69,25.92,7.18,6.53,181.2,0.107,clean,0
2025-10-07 07:50:00,3.22,25.76,7.23,6.69,169.1,0.101,clean,0
2025-10-07 08:00:00,3.25,25.01,7.44,7.12,206.2,0.064,clean,0
2025-10-07 08:10:00,4.58,26.37,7.35,5.83,195.6,0.14,clean,0
2025-10-07 08:20:00,2.9,25.46,7.33,6.33,168.9,0.127,clean,0
2025-10-07 08:30:00,3.28,26.12,7.13,6.11,160.0,0.143,clean,0
2025-10-07 08:40:00,3.61,27.04,7.07,6.69,174.2,0.094,clean,0
2025-10-07 08:50:00,3.19,25.54,7.34,7.12,186.5,0.13,clean,0
2025-10-07 09:00:00,2.55,24.73,7.33,6.2,183.6,0.078,clean,0
2025-10-07 09:10:00,3.19,25.86,7.42,5.3,198.8,0.203,clean,0
2025-10-07 09:20:00,4.07,26.55,7.11,6.29,191.8,0.059,clean,0
2025-10-07 09:30:00,1.97,26.98,7.17,6.96,194.5,0.205,clean,0
2025-10-07 09:40:00,3.13,25.39,6.95,6.77,184.9,0.102,clean,0
2025-10-07 09:50:00,2.3,26.25,7.14,6.71,159.2,0.031,clean,0
2025-10-07 10:00:00,4.2,25.77,7.35,6.36,177.1,0.168,clean,0
2025-10-07 10:10:00,1.48,25.95,7.13,5.86,195.9,0.106,clean,0
2025-10-07 10:20:00,2.44,27.32,7.3,6.76,179.2,0.143,clean,0
2025-10-07 10:30:00,3.38,25.25,7.17,6.08,187.5,0.161,clean,0
2025-10-07 10:40:00,4.57,26.13,7.25,7.59,175.2,0.117,clean,0
2025-10-07 10:50:00,2.93,26.23,7.03,6.79,164.6,0.07,clean,0
2025-10-07 11:00:00,2.44,26.54,7.21,6.21,178.1,0.149,clean,0
2025-10-07 11:10:00,4.88,26.05,6.75,6.19,184.6,0.1,clean,0
2025-10-07 11:20:00,1.55,26.15,7.17,6.45,170.2,0.134,clean,0
2025-10-07 11:30:00,0.8,25.8,6.96,6.38,176.5,0.0,clean,0
2025-10-07 11:40:00,3.44,26.13,7.38,7.06,165.9,0.122,clean,0
2025-10-07 11:50:00,2.5,25.83,7.32,6.59,196.8,0.068,clean,0
2025-10-07 12:00:00,1.98,26.31,7.27,6.13,175.6,0.183,clean,0
2025-10-07 12:10:00,3.71,25.82,7.43,7.45,201.8,0.131,clean,0
2025-10-07 12:20:00,3.24,26.19,7.06,6.52,202.9,0.112,clean,0
2025-10-07 12:30:00,2.44,25.99,7.46,6.88,178.8,0.124,clean,0
2025-10-07 12:40:00,1.72,26.56,7.34,6.2,164.9,0.05,clean,0
2025-10-07 12:50:00,3.87,25.97,7.16,6.68,148.7,0.181,clean,0
2025-10-07 13:00:00,3.65,25.11,7.37,6.66,157.9,0.2,clean,0
2025-10-07 13:10:00,2.9,26.63,7.03,5.56,159.4,0.12,clean,0
2025-10-07 13:20:00,4.85,25.55,7.08,7.51,200.7,0.18,clean,0
2025-10-07 13:30:00,1.93,25.67,7.11,7.15,181.7,0.072,clean,0
2025-10-07 13:40:00,1.47,25.7,7.12,6.3,185.8,0.06,clean,0
2025-10-07 13:50:00,2.31,26.69,7.04,5.95,146.7,0.102,clean,0
2025-10-07 14:00:00,2.95,24.93,7.38,6.67,162.0,0.122,clean,0
2025-10-07 14:10:00,3.24,27.57,7.16,6.54,193.3,0.08,clean,0
2025-10-07 14:20:00,2.76,26.53,7.25,6.68,184.3,0.127,clean,0
2025-10-07 14:30:00,3.35,26.11,7.11,6.6,177.8,0.115,clean,0
2025-10-07 14:40:00,1.75,25.97,6.93,6.75,188.5,0.05,clean,0
2025-10-07 14:50:00,4.44,26.14,7.24,7.22,204.5,0.126,clean,0
2025-10-07 15:00:00,2.92,26.26,6.91,6.78,176.7,0.143,clean,0
2025-10-07 15:10:00,4.12,26.32,7.19,5.98,181.0,0.109,clean,0
2025-10-07 15:20:00,3.34,26.28,6.99,7.18,182.9,0.158,clean,0
2025-10-07 15:30:00,3.46,26.04,7.5,7.32,215.9,0.039,clean,0
2025-10-07 15:40:00,3.57,25.9,7.34,8.08,148.5,0.123,clean,0
2025-10-07 15:50:00,3.45,25.92,7.22,5.94,190.2,0.041,clean,0
2025-10-07 16:00:00,3.64,25.9,7.39,6.62,178.3,0.044,clean,0
2025-10-07 16:10:00,4.33,26.57,7.07,5.46,188.5,0.068,clean,0
2025-10-07 16:20:00,3.2,26.3,7.28,6.78,170.1,0.053,clean,0
2025-10-07 16:30:00,3.71,24.53,7.23,6.23,179.3,0.073,clean,0
2025-10-07 16:40:00,2.91,26.33,7.24,7.46,190.7,0.089,clean,0
2025-10-07 16:50:00,4.44,26.1,7.39,6.11,226.7,0.142,clean,0
2025-10-07 17:00:00,2.32,25.99,7.31,5.66,192.1,0.084,clean,0
2025-10-07 17:10:00,4.8,25.81,7.24,6.26,167.3,0.021,clean,0
2025-10-07 17:20:00,2.96,26.56,6.95,5.51,173.6,0.157,clean,0
2025-10-07 17:30:00,1.57,26.47,7.06,6.88,173.2,0.058,clean,0
2025-10-07 17:40:00,3.13,25.61,7.18,5.47,153.1,0.097,clean,0
2025-10-07 17:50:00,2.32,26.2,7.21,6.51,175.0,0.122,clean,0
2025-10-07 18:00:00,3.84,25.51,7.03,5.46,191.0,0.11,clean,0
2025-10-07 18:10:00,2.35,25.31,7.56,6.34,160.9,0.155,clean,0
2025-10-07 18:20:00,2.55,25.69,7.43,7.32,195.7,0.124,clean,0
2025-10-07 18:30:00,1.11,26.43,7.29,6.68,187.3,0.057,clean,0
2025-10-07 18:40:00,2.55,26.48,7.21,6.07,169.0,0.209,clean,0
2025-10-07 18:50:00,0.58,26.26,7.17,6.48,177.9,0.11,clean,0
2025-10-07 19:00:00,1.42,26.36,7.06,6.51,204.0,0.093,clean,0
2025-10-07 19:10:00,3.76,26.26,7.21,6.74,191.0,0.148,clean,0
2025-10-07 19:20:00,3.79,25.68,7.24,5.82,180.1,0.112,clean,0
2025-10-07 19:30:00,3.43,26.22,7.01,6.8,176.4,0.12,clean,0
2025-10-07 19:40:00,2.03,26.4,7.25,5.15,181.1,0.225,clean,0
2025-10-07 19:50:00,2.95,26.38,7.18,6.19,172.3,0.086,clean,0
2025-10-07 20:00:00,3.0,26.59,6.91,6.26,148.4,0.084,clean,0
2025-10-07 20:10:00,1.84,26.35,7.07,6.82,210.6,0.106,clean,0
2025-10-07 20:20:00,4.5,26.18,7.14,6.51,182.3,0.154,clean,0
2025-10-07 20:30:00,3.88,26.54,7.48,5.8,186.0,0.025,clean,0
2025-10-07 20:40:00,2.78,25.99,7.28,6.01,179.1,0.002,clean,0
2025-10-07 20:50:00,3.03,25.56,7.0,6.6,169.0,0.071,clean,0
2025-10-07 21:00:00,3.21,25.92,7.27,6.46,177.2,0.018,clean,0
